name,location,address,lon,lat,tags
따봉이,한솔동,세종특별자치시 세종특별자치시 누리로 65,127.249318122628,36.4780804210522,#카페 #세종
투썸플레이스해밀점,해밀동,세종특별자치시 세종특별자치시 해밀3로 43,127.26448707171,36.5285845354515,#카페 #세종
세종금강DT,대평동,세종특별자치시 세종특별자치시 시청대로 45,127.277441999808,36.4760988817893,#카페 #세종
봉명동내커피 소담점,소담동,세종특별자치시 세종특별자치시 국책연구원1로 15,127.299860943643,36.4910489212888,#카페 #세종
디저트39 세종새롬점,새롬동,세종특별자치시 세종특별자치시 새롬중앙로 59,127.250314628425,36.486071610512,#카페 #세종
빽다방 세종도담센트럴점,도담동,세종특별자치시 세종특별자치시 한누리대로 583,127.258468995568,36.5152606752635,#카페 #세종
라라 북시드(Lara Book Seed),나성동,세종특별자치시 세종특별자치시 국세청로 32,127.261966640899,36.4864250846512,#카페 #세종
주식회사 디지온,집현동,세종특별자치시 세종특별자치시 집현중앙7로 6,127.330439320669,36.4986099472331,#카페 #세종
세종반곡,반곡동,세종특별자치시 세종특별자치시 한누리대로 1844,127.309932607933,36.4978809762338,#카페 #세종
봉명동내커피,조치원읍,세종특별자치시 세종특별자치시 조치원읍 새내로 129,127.297568083033,36.6033917177816,#카페 #세종
빙수당,도담동,세종특별자치시 세종특별자치시 보듬3로 8-5,127.258315748756,36.5128188813199,#카페 #세종
코드나인,조치원읍,세종특별자치시 세종특별자치시 조치원읍 원마루길 31-5,127.28968930797,36.6095749188621,#카페 #세종
세종아름,아름동,세종특별자치시 세종특별자치시 아름서1길 13-9,127.242604937173,36.5116713555445,#카페 #세종
세종어진R,어진동,세종특별자치시 세종특별자치시 한누리대로 499,127.261124203922,36.5080726969713,#카페 #세종
세종충남대학교병원,도담동,세종특별자치시 세종특별자치시 보듬7로 20,127.257947245099,36.5195152466461,#카페 #세종
세종다정DT,다정동,세종특별자치시 세종특별자치시 다정북로 219,127.254551296487,36.4950652071333,#카페 #세종
세종첫마을,나성동,세종특별자치시 세종특별자치시 한누리대로 169,127.261811893375,36.4802344686008,#카페 #세종
디저트39세종나성점,나성동,세종특별자치시 세종특별자치시 나성로 96,127.26100060885,36.487878065118,#카페 #세종
감성세종,어진동,세종특별자치시 세종특별자치시 도움8로 87,127.271146917779,36.504409673954,#카페 #세종
우주커피,어진동,세종특별자치시 세종특별자치시 도움8로 81,127.270599994927,36.504419927287,#카페 #세종
세종청사,어진동,세종특별자치시 세종특별자치시 도움8로 81,127.270599994927,36.504419927287,#카페 #세종
텐퍼센트커피세종,보람동,세종특별자치시 세종특별자치시 한누리대로 2144,127.28796311288,36.4787864444893,#카페 #세종
투썸플레이스세종반곡수변점,반곡동,세종특별자치시 세종특별자치시 시청대로 537,127.317517381949,36.4993839829642,#카페 #세종
아이에떼커피세종,보람동,세종특별자치시 세종특별자치시 호려울로 51,127.28935486026,36.4779540124452,#카페 #세종
아넥스커피,나성동,세종특별자치시 세종특별자치시 나성북로 30,127.260245709996,36.4890692415853,#카페 #세종
봉명동내커피,다정동,세종특별자치시 세종특별자치시 다정서로 60,127.245321795234,36.4952918070305,#카페 #세종
세종예술의전당,나성동,세종특별자치시 세종특별자치시 나성동로 6,127.269668338798,36.4868314715979,#카페 #세종
파스쿠찌세종,소담동,세종특별자치시 세종특별자치시 소담로 87,127.301881718926,36.4854836909089,#카페 #세종
텐퍼센트세종해피라움점,아름동,세종특별자치시 세종특별자치시 보듬3로 100,127.248622929287,36.5119473342446,#카페 #세종
백억커피,조치원읍,세종특별자치시 세종특별자치시 조치원읍 대첩로 75,127.287923964162,36.5947284182185,#카페 #세종
히스피커피세종,보람동,세종특별자치시 세종특별자치시 호려울로 51,127.28935486026,36.4779540124452,#카페 #세종
3-3커피익스프레스,반곡동,세종특별자치시 세종특별자치시 국책연구원3로 6,127.303771018694,36.4920483252509,#카페 #세종
세종예술의전당,나성동,세종특별자치시 세종특별자치시 나성동로 6,127.269668338798,36.4868314715979,#카페 #세종
메가엠지씨커피세종,보람동,세종특별자치시 세종특별자치시 남세종로 458,127.2892398592,36.4770351097705,#카페 #세종
세종이마트,가람동,세종특별자치시 세종특별자치시 금송로 687,127.2509910659,36.4708946721917,#카페 #세종
세종새롬,새롬동,세종특별자치시 세종특별자치시 새롬중앙로 64,127.250997202613,36.486637906097,#카페 #세종
쌀&밤,나성동,세종특별자치시 세종특별자치시 국세청로 45,127.262524993243,36.4898392436651,#카페 #세종
텐퍼센트스페셜티커피세종해밀점,해밀동,세종특별자치시 세종특별자치시 해밀3로 43,127.26448707171,36.5285845354515,#카페 #세종
메가엠지씨커피,다정동,세종특별자치시 세종특별자치시 다정중앙로 52,127.249261325541,36.4951845146361,#카페 #세종
카페에덴,금남면,세종특별자치시 세종특별자치시 금남면 금남구즉로 336,127.31354302877,36.4798033650641,#카페 #세종
감성커피서창고대점,조치원읍,세종특별자치시 세종특별자치시 조치원읍 내창1길 34,127.290176963376,36.608465332183,#카페 #세종
크리미름,해밀동,세종특별자치시 세종특별자치시 해밀3로 32,127.26723630929,36.5292903165625,#카페 #세종
손흘림커피,나성동,세종특별자치시 세종특별자치시 한누리대로 194,127.261461561141,36.4822448198422,#카페 #세종
미라클,장군면,세종특별자치시 세종특별자치시 장군면 월현윗길 38-15,127.22393707389,36.5030387471997,#카페 #세종
커피랑부동산중개,보람동,세종특별자치시 세종특별자치시 시청대로 137,127.286773587994,36.4799968608105,#카페 #세종
